"ID","Heard_of_brand","Purchased_last6mo","Satisfaction","Buying_likelihood","Recommend_likelihood","is_relaxing","is_wholesome","is_fun","is_exciting","is_premium_quality","is_memorable","is_treat","is_good_for_regular","is_interesting","taste_better_other_brands","has_many_flavors","is_enjoyable","has_best_value/price","is_organic","is_low_cal","is_great_for_family","is_great_for_guests","Gender","Age","Marital","Children_less_18","Household_size","Education","Employment","Ethnicity","Household_income","Residence_state","Satisfaction_cat","Buying_likelihood_cat","Recommend_likehood_cat","is_relaxing.1","is_wholesome.1","is_fun.1","is_exciting.1","is_premium_quality.1","is_memorable.1","is_treat.1","is_good_for_regular.1","is_interesting.1","taste_better_other_brands.1","has_many_flavors.1","is_enjoyable.1","has_best_value/price.1","is_organic.1","is_low_cal.1","is_great_for_family.1","is_great_for_guests.1"
10843893,"yes","yes",7,7,7,5,5,1,1,7,7,1,7,7,5,7,7,7,4,1,7,5,"Male","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Retired","High school or less","$50,000 just under $75,000",5,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Somewhat does describe well","Somewhat does describe well","Does not describe at all","Does not describe at all","Describes extremely well","Describes extremely well","Does not describe at all","Describes extremely well","Describes extremely well","Somewhat does describe well","Describes extremely well","Describes extremely well","Describes extremely well","Neither does nor does not describe","Does not describe at all","Describes extremely well","Somewhat does describe well"
10843895,"yes","yes",5,5,6,5,3,4,4,2,4,4,4,3,4,5,5,4,4,4,4,5,"Male","25-34","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","Graduated College/Bachelor's Degree","$75,000 just under $100,000",31,"Somewhat Satisfied","Somewhat Likely to purchase again","Likely to recommend","Somewhat does describe well","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well"
10843899,"yes","yes",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Female","45-54","Separated","No",1,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",48,"Somewhat Satisfied","Somewhat Likely to purchase again","Somewhat Likely to recommend","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well"
10843911,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Male","45-54","Married","No",3,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$100,000 just under $125,000",1,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843933,"yes","yes",6,7,7,5,5,4,4,5,4,5,5,4,5,5,5,4,4,4,5,5,"Female","65 or older","Divorced","No",1,"Advanced Degree (Master's, PhD.D.)","Employed part time","High school or less","$50,000 just under $75,000",3,"Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well"
10843944,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Male","55-64","Widowed","No",1,"Some college or Associate's Degree","Retired","High school or less","$50,000 just under $75,000",23,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843945,"yes","yes",4,4,3,4,4,4,4,4,2,5,5,4,4,4,4,4,4,5,4,5,"Female","45-54","Single, not living with domestic partner","No",2,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",23,"Neither Dissatisfied nor Satisfied","Neither Likely nor Unlikely to purchase again",NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well"
10843956,"yes","no",NA,NA,NA,4,4,4,4,5,4,4,5,4,5,5,5,3,4,4,5,5,"Female","25-34","Married","No",2,"Attended Graduate School","Employed full-time (30+ hrs)","High school or less","$125,000 just under $150,000",31,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well"
10844037,"yes","no",NA,NA,NA,2,2,2,3,3,2,2,3,4,4,4,3,3,4,3,2,4,"Female","65 or older","Widowed","No",2,"Some college or Associate's Degree","Retired","High school or less","under $50,000",5,NA,NA,NA,"Does not describe","Does not describe","Does not describe","Not Somewhat does describe","Not Somewhat does describe","Does not describe","Does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Not Somewhat does describe","Does not describe","Neither does nor does not describe"
10844073,"yes","no",NA,NA,NA,4,5,4,4,4,4,4,4,4,4,5,4,4,5,4,5,5,"Male","35-44","Single, living with domestic partner","Yes",3,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",34,NA,NA,NA,"Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well"
10844092,"yes","yes",5,5,5,4,4,6,2,4,4,7,5,4,3,5,6,3,1,3,6,5,"Female","25-34","Married","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$150,000 just under $175,000",2,"Somewhat Satisfied","Somewhat Likely to purchase again","Somewhat Likely to recommend","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Does not describe","Neither does nor does not describe","Neither does nor does not describe","Describes extremely well","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Does describe well","Not Somewhat does describe","Does not describe at all","Not Somewhat does describe","Does describe well","Somewhat does describe well"
10844133,"yes","yes",6,7,7,6,6,6,6,7,5,6,5,5,7,7,7,6,6,4,7,7,"Female","45-54","Married","Yes",3,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","Prefer not to say",13,"Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Does describe well","Does describe well","Does describe well","Does describe well","Describes extremely well","Somewhat does describe well","Does describe well","Somewhat does describe well","Somewhat does describe well","Describes extremely well","Describes extremely well","Describes extremely well","Does describe well","Does describe well","Neither does nor does not describe","Describes extremely well","Describes extremely well"
